,availability,avg_rating,brand,color,currency,description,images,name,price,original_price,review_count,scraped_at,url,category,cloth_gender
842,instock,4.8,adidas,medium grey heather,usa,"cozy french terry shorts with timeless 3-stripes style. there's no compromise on comfort with these adidas shorts. it's the focus. soft, super heavyweight french terry settles you into good vibes and pure relaxation. even if you're the only one actually feeling the comfortable material, others will know where you're at. the 3-stripes make that clear.  our cotton products support more sustainable cotton farming.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/781f95d9c93a48fda7bca87401031648_9366/3-Stripes_Sweat_Shorts_Grey_DH5803_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/9451ab2a56ac4b519c65a87401032f81_9366/3-Stripes_Sweat_Shorts_Grey_DH5803_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2790f4f399e04761ad8da87401033e98_9366/3-Stripes_Sweat_Shorts_Grey_DH5803_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/be72deca4f6b40fb8c74a87401039b85_9366/3-Stripes_Sweat_Shorts_Grey_DH5803_01_laydown.jpg']",3-stripes sweat shorts,27,45,2331,2023-12-11 12:22:16,https://www.adidas.com/us/3-stripes-sweat-shorts/DH5803.html,clothing,men
844,instock,3.0,adidas,bright blue / royal blue,usa,camo-print shorts made with a blend of recycled and renewable materials. ball out in camo style with these adidas basketball shorts. they're made from soft and airy mesh to keep you comfortable while you work on your game. the loose fit lets you move freely on and off the hardwood.  a minimum of 70% of this product is a blend of recycled and renewable materials.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/22fc5e1914c54beeac5caf9c018a7a54_9366/Legends_Allover_Print_Shorts_Blue_IK8316_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/dc08aef8570a4249ac6daf9c018ab9b9_9366/Legends_Allover_Print_Shorts_Blue_IK8316_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/97814df1448148ec81a6af9d000044a8_9366/Legends_Allover_Print_Shorts_Blue_IK8316_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0717364250a5431f83b4afa9000395d6_9366/Legends_Allover_Print_Shorts_Blue_IK8316_01_laydown.jpg']",legends allover print shorts,16,40,9,2023-12-11 12:22:41,https://www.adidas.com/us/legends-allover-print-shorts/IK8316.html,clothing,men
845,instock,3.0,adidas,white / black,usa,"moisture-wicking shorts for the pitch, made with recycled materials. born for the beautiful game. these adidas tiro 23 league shorts combine soft, stretchy fabric and moisture-absorbing aeroready to help you control the soccer pitch every weekend. the embroidered 3 bar logo and perforated 3-stripes tape ensure you look as good as you feel when you cross that white line.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/44e7a24d2e46418db838af33007ed187_9366/Tiro_23_League_Shorts_White_IB8083_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7cf6a42308b947858488af33007ed979_9366/Tiro_23_League_Shorts_White_IB8083_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ded72fc4a6cd488eb411af33007ee2e5_9366/Tiro_23_League_Shorts_White_IB8083_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2953cc3dacf94983a8ccaf2b011bb86e_9366/Tiro_23_League_Shorts_White_IB8083_01_laydown.jpg']",tiro 23 league shorts,24,30,151,2023-12-11 12:22:58,https://www.adidas.com/us/tiro-23-league-shorts/IB8083.html,clothing,men
846,instock,3.0,adidas,off white / black,usa,"shorts designed with rich mnisi, made in part with recycled content. let love be your legacy. south african designer rich mnisi once wrote that reminder in a handwritten letter to his younger queer self, and today it thrives at the core of the adidas x rich mnisi pride collection. a celebration of self-expression, imagination and the unwavering belief that love unites, the collaboration explores fluidity, color and patterns. this partnership is one part of our effort to honor the lgbtqia+ community alongside our global purpose partner, athlete ally.  abstract art and comfort join forces in these eye-catching adidas shorts. bold shapes create a contrasting collage accented by 3-stripes in vibrant color. a fully elastic waistband offers the perfect fit, and front pockets cleverly conceal essentials on the go.   a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/255dc4c3e6964499b6e2afc20093e4e8_9366/Pride_Shorts_Plus_Size_White_IJ7399_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2578385d87e140de95c8afc20093ed43_9366/Pride_Shorts_Plus_Size_White_IJ7399_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/aab3600944c7455ea3ffafc20093f6f2_9366/Pride_Shorts_Plus_Size_White_IJ7399_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4ae46685863b4732a88bafcd0117e808_9366/Pride_Shorts_Plus_Size_White_IJ7399_01_laydown.jpg']",pride shorts (plus size),28,55,1,2023-12-11 12:23:20,https://www.adidas.com/us/pride-shorts-plus-size/IJ7399.html,clothing,originals
847,instock,3.0,adidas,preloved ink s24,usa,"stay cool in tennis shorts made in part with recycled materials. created to help you reach every return. their ergonomic design means these adidas tennis shorts will help maximize your range of motion. made of stretchy fabric, they include heat.rdy to keep you cool under pressure. an innovative pocket construction locks tennis balls in place so you're always ready for more.  this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/5e098630363c46a99d7749340db890e1_9366/Tennis_Ergo_Shorts_Blue_IQ4734_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2bad10ec885f4e38b378d91ee5b267f5_9366/Tennis_Ergo_Shorts_Blue_IQ4734_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3d52fe4376404410b9d82103ce01ec0a_9366/Tennis_Ergo_Shorts_Blue_IQ4734_25_model.jpg']",tennis ergo shorts,60,60,0,2023-12-11 12:23:56,https://www.adidas.com/us/tennis-ergo-shorts/IQ4734.html,clothing,men
848,instock,3.0,adidas,wonder blue f23,usa,"stretchy, water-repellent golf shorts made in part with recycled materials. built for the detailed-oriented golfer who looks for a competitive edge, these adidas golf shorts are made with a soft and breathable four-way stretch fabric that moves with you as you swing. they also have a water-repellent finish that sheds light showers and dew to keep you focused on your game, not the elements.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/8909556309d64e05b994ea5034af52f7_9366/Ultimate365_8.5-Inch_Golf_Shorts_Blue_IL9747_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/976badb6918a461f88850caeb6dc1eea_9366/Ultimate365_8.5-Inch_Golf_Shorts_Blue_IL9747_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b6b4f1b2d21344cd897973384dbda4eb_9366/Ultimate365_8.5-Inch_Golf_Shorts_Blue_IL9747_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a724a93b49794fa5b264af7f0149cbee_9366/Ultimate365_8.5-Inch_Golf_Shorts_Blue_IL9747_01_laydown.jpg']",ultimate365 8.5-inch golf shorts,70,70,282,2023-12-11 12:24:05,https://www.adidas.com/us/ultimate365-8.5-inch-golf-shorts/IL9747.html,clothing,men
849,instock,3.0,adidas,black,usa,"extra-comfortable shorts with camo accents. when it comes to style, camo is an all-time classic. these adidas shorts represent it right with 3-stripes in a distinctive camo print from our very own designers. the soft cotton build offers supreme comfort, while trefoil logo branding adds a touch of signature style.   we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/d908563b5e9b4c5b83eaafc900911817_9366/Graphics_Camo_Stripe_Shorts_Black_IJ0635_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/61f47105e7cf405e8840afc900913d1f_9366/Graphics_Camo_Stripe_Shorts_Black_IJ0635_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/4b43f2327cdf46b4a694afc9009145aa_9366/Graphics_Camo_Stripe_Shorts_Black_IJ0635_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/8171ccca261840c2bcf5afc900916f17_9366/Graphics_Camo_Stripe_Shorts_Black_IJ0635_01_laydown.jpg']",graphics camo stripe shorts,50,50,17,2023-12-11 12:24:39,https://www.adidas.com/us/graphics-camo-stripe-shorts/IJ0635.html,clothing,men
850,instock,3.7,adidas,blue dawn s23,usa,"plain weave shorts made with a blend of recycled and renewable materials. sleek and smooth, meet comfortable and cool. these adidas shorts shape pure polyester plain weave into an everyday look that keeps a polished presentation. welt pockets in the front add practicality without sacrificing minimalist design, and a trefoil filled with color punches a pop of personality.   a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/677be4f9898b45deab288bb3bd954b2f_9366/adidas_Remote_Graphic_Shorts_Blue_IM9977_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/3064ca1a7c5b4e80b989b55be14accf5_9366/adidas_Remote_Graphic_Shorts_Blue_IM9977_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/926f49e7e7d94e789e2a75041faf7ac8_9366/adidas_Remote_Graphic_Shorts_Blue_IM9977_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6cfeb5f5671f4770a655065f5382ae60_9366/adidas_Remote_Graphic_Shorts_Blue_IM9977_01_laydown.jpg']",adidas remote graphic shorts,45,45,3,2023-12-11 12:25:04,https://www.adidas.com/us/adidas-remote-graphic-shorts/IM9977.html,clothing,men
851,instock,3.0,adidas,carbon / black,usa,basketball shorts made with a blend of recycled and renewable materials. celebrate the rich history of basketball style in these adidas shorts. they feature aeroready to manage moisture and elevate dryness for comfort on the court. they're cut a bit loose for restriction-free movement and have a drawcord on the ribbed elastic waist to keep them secured. an adidas basketball badge on the back and a 3 bar logo above the hem provide a signature finish.  a minimum of 70% of this product is a blend of recycled and renewable materials.,"['https://assets.adidas.com/images/w_600,f_auto,q_auto/14dca43a5d4242dfafc1af310007fe4c_9366/Select_Shorts_Grey_IC2407_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/72a2562cb5e844d08c2aaf3100083b33_9366/Select_Shorts_Grey_IC2407_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/6a161b2cf80044b5a886af310009800e_9366/Select_Shorts_Grey_IC2407_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/92bcc890fd8e408b8e30af1600fdc178_9366/Select_Shorts_Grey_IC2407_01_laydown.jpg']",select shorts,32,45,16,2023-12-11 12:25:11,https://www.adidas.com/us/select-shorts/IC2407.html,clothing,men
852,instock,3.0,adidas,black,usa,"woven training shorts made with recycled materials. swing the kettlebell. load up the barbell. hit the heavy bag. made for movement, these adidas shorts are a reliable training partner for all kinds of workouts. aeroready absorbs moisture to keep you — and the gym floor — dry. stash your keys and cell phone in the side zip pockets.   made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b19b28e15c5d4b45afd3add000c9fa6d_9366/AEROREADY_Designed_for_Movement_Shorts_Black_HF7204_01_laydown.jpg']",aeroready designed for movement shorts,35,35,556,2023-12-11 12:25:20,https://www.adidas.com/us/aeroready-designed-for-movement-shorts/HF7204.html,clothing,men
853,instock,4.8,adidas,dark blue / white,usa,"versatile workout shorts made with recycled materials. your best self. it's what you work toward every time you train. whether calisthenics, lifting or hiit is on the agenda, these adidas shorts are ready to play their part. they're made with a soft, breathable material and moisture-absorbing aeroready, so you can rev up all you want and still stay dry.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/51436aaf2cfe40a1a1abaf4f015059b0_9366/Train_Essentials_Pique_3-Stripes_Training_Shorts_Blue_IB8246_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ad46bdee81ed4a699e0aaf4f015062d5_9366/Train_Essentials_Pique_3-Stripes_Training_Shorts_Blue_IB8246_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/24fcddf00a7f4446a459af4f01506b4a_9366/Train_Essentials_Pique_3-Stripes_Training_Shorts_Blue_IB8246_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5d87bf05fc854760811daf4f015095ba_9366/Train_Essentials_Pique_3-Stripes_Training_Shorts_Blue_IB8246_01_laydown.jpg']",train essentials piqué 3-stripes training shorts,35,35,216,2023-12-11 12:25:32,https://www.adidas.com/us/train-essentials-piqu%C3%A9-3-stripes-training-shorts/IB8246.html,clothing,men
854,instock,3.0,adidas,grey five,usa,"soft shorts with aeroready to keep you dry, made with recycled materials. when you wear training gear that works, you don't want to take it off. these adidas shorts are comfy, breathable and durable enough to wear week in, week out — and not just to the gym. moisture-absorbing aeroready helps keep you dry when things heat up. and a pop of color on the lining and 3-stripes add fresh style.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/bb454741cb89476ba449af6400cea47f_9366/Train_Icons_3-Stripes_Training_Shorts_Grey_IB7333_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/af4482f12a3749f6a06aaf6400cead5c_9366/Train_Icons_3-Stripes_Training_Shorts_Grey_IB7333_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/7703710f99b749ac9108af6400ceb74b_9366/Train_Icons_3-Stripes_Training_Shorts_Grey_IB7333_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/400143a0798b40529554af6400ceefde_9366/Train_Icons_3-Stripes_Training_Shorts_Grey_IB7333_01_laydown.jpg']",train icons 3-stripes training shorts,30,60,27,2023-12-11 12:26:12,https://www.adidas.com/us/train-icons-3-stripes-training-shorts/IB7333.html,clothing,men
855,instock,3.0,adidas,bright red / bright red,usa,"stretchy, performance-ready shorts made for strength training. enjoy distraction-free 'you-time' every time you hit the gym thanks to the designed for training shorts.    made to fit how you move, the shorts feature tactical seam placements for extra comfort and ventilation where you need it most. the stretchy yet durable shorts are made from robust woven fabric to allow for your deepest squat yet. using sweat wicking or absorbent materials, adidas aeroready products keep you feeling dry — even in the most intense sessions. get in the zone and stay there.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/1ea5704f79da4ad7bad0663975efb4f7_9366/Designed_for_Training_Shorts_Red_IP1586_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/0ffb2d541d764f2b8d8319da744abafe_9366/Designed_for_Training_Shorts_Red_IP1586_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/462023b9b8344fb282b4a75a42fca0e7_9366/Designed_for_Training_Shorts_Red_IP1586_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/83e0fa4e86ed4433af0b996753b9b7c1_9366/Designed_for_Training_Shorts_Red_IP1586_01_laydown.jpg']",designed for training shorts,28,40,530,2023-12-11 12:26:25,https://www.adidas.com/us/designed-for-training-shorts/IP1586.html,clothing,men
856,instock,3.0,adidas,savanna,usa,"extra-comfortable shorts with camo accents. when it comes to style, camo is an all-time classic. these adidas shorts represent it right with 3-stripes in a distinctive camo print from our very own designers. the soft cotton build offers supreme comfort, while trefoil logo branding adds a touch of signature style.   we partner with better cotton to improve cotton farming globally. better cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   better cotton is sourced via a chain of custody model called mass balance. this means that better cotton is not physically traceable to end products, however, better cotton farmers benefit from the demand for better cotton in equivalent volumes to those we ""source.""   find out more here: bettercotton.org/learnmore","['https://assets.adidas.com/images/w_600,f_auto,q_auto/947ed9e582f2440eb7b9afd200d054df_9366/Graphics_Camo_Stripe_Shorts_Beige_IU4680_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/60c7565d79dc4862b51eafd200d05de4_9366/Graphics_Camo_Stripe_Shorts_Beige_IU4680_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/b5a1ecda4dc54c11b974afd200d06727_9366/Graphics_Camo_Stripe_Shorts_Beige_IU4680_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e1e854fe1fcf441587b0afd200d08d7d_9366/Graphics_Camo_Stripe_Shorts_Beige_IU4680_01_laydown.jpg']",graphics camo stripe shorts,50,50,17,2023-12-11 12:26:40,https://www.adidas.com/us/graphics-camo-stripe-shorts/IU4680.html,clothing,men
857,instock,3.0,adidas,metal grey / white,usa,"basketball shorts made in part with a blend of recycled and renewable materials. classic basketball style meets elevated on-court comfort. these lightweight performance shorts from adidas basketball feature aeroready to keep you dry whether you're getting shots up in practice or stacking buckets in five-on-five. a slightly loose fit provides unrestricted movement, while 3-stripes and an adidas badge of sport logo sign off the look.  a minimum of 70% of this product is a blend of recycled and renewable materials.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/274c5f0495a1401ab857af1c00123aa5_9366/adidas_Legends_3-Stripes_Basketball_Shorts_Grey_IC2453_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/53167f93ce8b44939c9daf1c00128547_9366/adidas_Legends_3-Stripes_Basketball_Shorts_Grey_IC2453_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/68dd84c93ebf43a08f83af1c0013b19d_9366/adidas_Legends_3-Stripes_Basketball_Shorts_Grey_IC2453_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/558cdf38da54437e8984af1600ff1244_9366/adidas_Legends_3-Stripes_Basketball_Shorts_Grey_IC2453_01_laydown.jpg']",adidas legends 3-stripes basketball shorts,25,35,74,2023-12-11 12:27:14,https://www.adidas.com/us/adidas-legends-3-stripes-basketball-shorts/IC2453.html,clothing,men
858,instock,3.0,adidas,bright red,usa,"stretchy, performance-ready shorts made for strength training. enjoy distraction-free 'you-time' every time you hit the gym thanks to the designed for training shorts.    made to fit how you move, the shorts feature tactical seam placements for extra comfort and ventilation where you need it most. the stretchy yet durable shorts are made from robust woven fabric to allow for your deepest squat yet. using sweat wicking or absorbent materials, adidas aeroready products keep you feeling dry — even in the most intense sessions. get in the zone and stay there.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/f8038d406a854d24aebbaf2000a53f47_9366/Designed_for_Training_Shorts_Red_IC2046_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ea7146868851458ebee5af2000a548f2_9366/Designed_for_Training_Shorts_Red_IC2046_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/69f97324bb1f477da988af2000a55374_9366/Designed_for_Training_Shorts_Red_IC2046_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/aad355850fd34d8687eaaf240103f4be_9366/Designed_for_Training_Shorts_Red_IC2046_01_laydown.jpg']",designed for training shorts,28,40,530,2023-12-11 12:27:24,https://www.adidas.com/us/designed-for-training-shorts/IC2046.html,clothing,men
859,instock,3.0,adidas,black / black,usa,"two-in-one shorts made in part with recycled materials. power through your workout in shorts that work as hard as you do. these adidas training shorts feature stretchy inner tights underneath lightweight outer shorts. when your training intensifies, aeroready wicks sweat to keep you dry. zip pockets give your essentials a secure home. the sandstone print infuses your workout with style.   this product is made with at least 70% recycled materials. by reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/1fdbb09de55f48259b7ba7566ff04b3b_9366/Power_Workout_2-in-1_Shorts_Black_IK9683_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ea15bc26820f4ddea60ca0f8dbad25a9_9366/Power_Workout_2-in-1_Shorts_Black_IK9683_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d4acbe00d6314a168fc5bd4533c093ff_9366/Power_Workout_2-in-1_Shorts_Black_IK9683_25_model.jpg']",power workout 2-in-1 shorts,75,75,0,2023-12-11 12:27:43,https://www.adidas.com/us/power-workout-2-in-1-shorts/IK9683.html,clothing,men
860,instock,4.7,adidas,team navy blue 2 / white,usa,"moisture-wicking shorts for the pitch, made with recycled materials. born for the beautiful game. these adidas tiro 23 league shorts combine soft, stretchy fabric and moisture-absorbing aeroready to help you control the soccer pitch every weekend. the embroidered 3 bar logo and perforated 3-stripes tape ensure you look as good as you feel when you cross that white line.  made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/6e5e893d95204876808faef500bc59c0_9366/Tiro_23_League_Shorts_Blue_IB8081_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/01cb46c077fc42548beeaef500bc61fe_9366/Tiro_23_League_Shorts_Blue_IB8081_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e263fad14b4d4c75a65baef500bc6c98_9366/Tiro_23_League_Shorts_Blue_IB8081_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/56d8754db8424115b77faef500bc9be4_9366/Tiro_23_League_Shorts_Blue_IB8081_01_laydown.jpg']",tiro 23 league shorts,24,30,151,2023-12-11 12:28:02,https://www.adidas.com/us/tiro-23-league-shorts/IB8081.html,clothing,men
861,instock,3.0,adidas,blue fusion,usa,"golf shorts with four-way stretch, made in part with recycled materials. perfect your swing in these adidas golf shorts designed for everyday comfort on the course. they're lightweight and breathable, with four-way stretch to give you a full range of motion. gripper tape in the waist keeps your shirt tucked in through the last hole.   made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/4bbfdd564aa74c2eba1caf4201682a45_9366/Ultimate365_10-Inch_Golf_Shorts_Blue_HR7948_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/c8d9457374ea4a559b1faf4201679f82_9366/Ultimate365_10-Inch_Golf_Shorts_Blue_HR7948_23_hover_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5667f9bb9c834914819aaf4201686d21_9366/Ultimate365_10-Inch_Golf_Shorts_Blue_HR7948_25_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/2d719b507ca645498db4af120134871b_9366/Ultimate365_10-Inch_Golf_Shorts_Blue_HR7948_01_laydown.jpg']",ultimate365 10-inch golf shorts,49,70,50,2023-12-11 12:28:11,https://www.adidas.com/us/ultimate365-10-inch-golf-shorts/HR7948.html,clothing,men
862,instock,3.0,adidas,silver green s23,usa,"casual french terry shorts for total comfort. nothing but ease, that's what these adidas sweat shorts are serving up. it can't be helped since soft french terry immediately settles you into comfort. piping alongside the signature 3-stripes creates a slightly vintage aesthetic.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/3a3440d80c484fcb888baf470148ced1_9366/adidas_Rekive_Shorts_Green_IB8687_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/bc54af167b504d92bbe5af470148d758_9366/adidas_Rekive_Shorts_Green_IB8687_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/84b3038aa40b4fb1be76af470148def1_9366/adidas_Rekive_Shorts_Green_IB8687_23_hover_model.jpg']",adidas rekive shorts,45,45,82,2023-12-11 12:28:24,https://www.adidas.com/us/adidas-rekive-shorts/IB8687.html,clothing,men
863,instock,3.0,adidas,metal grey / metal grey / metal grey,usa,"adidas basketball shorts built with versatility in mind. the next chapter of adidas basketball is an exploration in form, function and color. a curated collection, built to fit the needs of the modern athlete. these classic-look basketball shorts feature a drawcord-adjustable ribbed waist and side-seam zip pockets provide. they're made of premium cotton and polyester fabric.  our cotton products support more sustainable cotton farming.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/15b2940059484bcdb456af6d01560240_faec/adidas_Basketball_Shorts_Grey_IA3426_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ab663b98a7e04e0e897caf5e01795d7a_faec/adidas_Basketball_Shorts_Grey_IA3426_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d52717b173a145d58abaaf5d016c0ecf_faec/adidas_Basketball_Shorts_Grey_IA3426_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/631322b12e3e43f6a750af5d017c7b1f_faec/adidas_Basketball_Shorts_Grey_IA3426_HM4.jpg']",adidas basketball shorts,60,60,45,2023-12-11 12:28:37,https://www.adidas.com/us/adidas-basketball-shorts/IA3426.html,clothing,basketball
864,instock,3.0,adidas,olive strata s23,usa,"comfortable golf shorts made with a blend of recycled and renewable materials. keep your swing swift and compact in these adidas golf shorts. they're made of a stretchy fabric that keeps you feeling cool and dry through every hole. the elastic on the back lets you move comfortably, whether you're walking uphill or twisting for that smooth follow-through.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/b58581c6f7b04f0f9b2baf2b000783b7_9366/Go-To_9-Inch_Golf_Shorts_Green_IB6056_21_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/a01a9f5352f540e7b296af2b0007f44c_9366/Go-To_9-Inch_Golf_Shorts_Green_IB6056_22_model.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/ec1771aedbc04e8a997eaf2b0007bf6c_9366/Go-To_9-Inch_Golf_Shorts_Green_IB6056_23_hover_model.jpg']",go-to 9-inch golf shorts,51,85,87,2023-12-11 12:28:53,https://www.adidas.com/us/go-to-9-inch-golf-shorts/IB6056.html,clothing,men
865,instock,3.0,adidas,royal blue / black,usa,"soft workout shorts with zip pockets. wouldn't it be great if you could work out without your keys and cash falling out when you lie back on the bench press? the zip pockets on these adidas shorts keep your essentials in place so you can train without distraction. next up: handstand push-ups.   this product is made with primeblue, a high-performance recycled material made in part with parley ocean plastic.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/e0c90d687b114d178a46aca7011d83b0_9366/adidas_Designed_2_Move_3-Stripes_Primeblue_Shorts_Blue_H20847_01_laydown.jpg']",adidas designed 2 move 3-stripes primeblue shorts,30,30,1917,2023-12-11 12:29:07,https://www.adidas.com/us/adidas-designed-2-move-3-stripes-primeblue-shorts/H20847.html,clothing,men
866,instock,3.0,adidas,cloud white / cloud white,usa,"adidas basketball shorts built with versatility in mind. the next chapter of adidas basketball is an exploration in form, function and color. a curated collection, built to fit the needs of the modern athlete. these classic-look basketball shorts feature a drawcord-adjustable ribbed waist and side-seam zip pockets provide. they're made of premium cotton and polyester fabric.  our cotton products support more sustainable cotton farming.","['https://assets.adidas.com/images/w_600,f_auto,q_auto/01edb4a0373d49dc9782af6d015876cf_faec/adidas_Basketball_Shorts_White_IA3427_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/e94f6247317e4df5a19caf5e0179086c_faec/adidas_Basketball_Shorts_White_IA3427_HM3_hover.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/5eb2d355ea044aaaa9c6af5d016f0037_faec/adidas_Basketball_Shorts_White_IA3427_HM1.jpg', 'https://assets.adidas.com/images/w_600,f_auto,q_auto/d137d745d64c452db2a2af5d017e9c7c_faec/adidas_Basketball_Shorts_White_IA3427_HM4.jpg']",adidas basketball shorts,60,60,45,2023-12-11 12:29:20,https://www.adidas.com/us/adidas-basketball-shorts/IA3427.html,clothing,basketball
